Customer Name,Total Spent,Total Orders,Average Purchase,Average Monthly Spend,Average Monthly Orders,Last Ordered,Customer Since,Customer Lifetime
Customer3990,$41.64,2,$20.82,$0.71,0,"Apr 10, 2019","Jul 13, 2018",4 yrs 10 mos 10 dys
Customer4324,$41.64,1,$41.64,$4.63,0,"May 12, 2023","May 12, 2023",8 mos 3 dys
Customer4121,$41.62,3,$13.87,$10.41,0,"Oct 26, 2023","Nov 23, 2022",3 mos 11 dys
Customer3087,$41.62,3,$13.87,$1.66,0,"May 25, 2022","Jul 20, 2016",2 yrs 29 dys
Customer8411,$41.61,1,$41.61,$0.85,0,"Jan 03, 2020","Jan 03, 2020",4 yrs 11 dys
Customer1110,$41.60,1,$41.60,$0.87,0,"Jan 30, 2020","Jan 30, 2020",3 yrs 11 mos 15 dys
Customer1006,$41.60,2,$20.80,$2.45,0,"Jul 13, 2023","Dec 01, 2020",1 yr 4 mos 9 dys
Customer7177,$41.59,1,$41.59,$2.08,0,"May 28, 2022","Nov 14, 2021",1 yr 7 mos 17 dys
Customer7212,$41.58,4,$10.40,$5.20,0,"Aug 17, 2023","May 24, 2023",7 mos 14 dys
Customer6396,$41.56,2,$20.78,$0.92,0,"Jun 09, 2020","Apr 30, 2020",3 yrs 8 mos 15 dys
Customer7885,$359.24,2,$179.62,$9.21,0,"Apr 13, 2022","Nov 04, 2020",3 yrs 2 mos 10 dys
Customer7369,$41.55,2,$20.78,$0.80,0,"Sep 16, 2022","Oct 01, 2019",4 yrs 3 mos 14 dys
Customer1205,$41.54,1,$41.54,$1.38,0,"Aug 14, 2021","Aug 14, 2021",2 yrs 5 mos
Customer8864,$41.48,1,$41.48,$0.62,0,"Jun 17, 2018","Jun 16, 2018",5 yrs 6 mos 28 dys
Customer8397,$41.45,6,$6.91,$1.38,0,"Apr 07, 2022","Aug 04, 2021",2 yrs 5 mos 3 dys
Customer5741,$41.43,2,$20.72,$1.29,0,"Sep 11, 2023","Dec 14, 2020",2 yrs 7 mos 11 dys
Customer6394,$41.38,2,$20.69,$0.77,0,"Aug 05, 2021","Jul 24, 2019",4 yrs 5 mos 21 dys
Customer6282,$41.36,2,$20.68,$2.07,0,"May 31, 2022","Aug 02, 2015",1 yr 7 mos 19 dys
Customer6166,$41.36,2,$20.68,$1.80,0,"Feb 19, 2022","Sep 15, 2015",1 yr 10 mos 28 dys
Customer5792,$41.28,2,$20.64,$0.96,0,"Jan 13, 2021","Jun 29, 2020",3 yrs 6 mos 16 dys
Customer9592,$41.28,3,$13.76,$0.76,0,"Oct 16, 2019","Jul 24, 2019",4 yrs 5 mos 21 dys
Customer6124,$359.16,15,$23.94,$11.59,0,"Apr 07, 2022","May 01, 2018",2 yrs 6 mos 25 dys
Customer8241,$41.26,2,$20.63,$5.16,0,"Jun 10, 2023","Aug 01, 2013",7 mos 24 dys
Customer7982,$41.24,1,$41.24,$20.62,0,"Dec 04, 2023","Dec 04, 2023",1 mo 10 dys
Customer3432,$41.24,1,$41.24,$0.75,0,"Jun 16, 2019","Jun 16, 2019",4 yrs 6 mos 30 dys
Customer7427,$41.24,1,$41.24,$0.94,0,"May 30, 2020","Apr 29, 2017",3 yrs 7 mos 16 dys
Customer9533,$41.16,2,$20.58,$13.72,0,"Dec 19, 2023","Oct 12, 2023",2 mos 7 dys
Customer9687,$41.15,1,$41.15,$0.91,0,"May 10, 2020","May 10, 2020",3 yrs 8 mos 4 dys
Customer3798,$41.11,1,$41.11,$1.37,0,"Aug 03, 2021","Feb 18, 2021",2 yrs 5 mos 11 dys
Customer9415,$41.11,3,$13.70,$1.33,0,"Nov 30, 2021","Jun 30, 2016",2 yrs 6 mos 1 dy
Customer3825,$41.05,1,$41.05,$0.82,0,"Dec 14, 2019","Jul 28, 2014",4 yrs 1 mo
Customer3706,$40.99,3,$13.66,$0.93,0,"Jun 07, 2020","May 23, 2020",3 yrs 7 mos 22 dys
Customer5339,$359.03,22,$16.32,$8.76,0,"Dec 06, 2023","Aug 14, 2020",3 yrs 4 mos 12 dys
Customer7949,$40.94,2,$20.47,$2.73,0,"Nov 03, 2022","Oct 30, 2022",1 yr 2 mos 15 dys
Customer6540,$40.94,2,$20.47,$1.00,0,"Aug 27, 2020","Aug 25, 2020",3 yrs 4 mos 20 dys
Customer4500,$40.93,1,$40.93,$1.20,0,"Mar 21, 2021","Mar 21, 2021",2 yrs 9 mos 24 dys
Customer4284,$40.92,1,$40.92,$40.92,1,"Dec 19, 2023","Aug 07, 2023",26 dys
Customer4831,$40.82,1,$40.82,$8.16,0,"Sep 02, 2023","Sep 02, 2023",4 mos 13 dys
Customer8639,$40.79,1,$40.79,$0.39,0,"Jun 01, 2015","Jun 01, 2015",8 yrs 7 mos 13 dys
Customer8130,$40.77,1,$40.77,$2.91,0,"Nov 28, 2022","Feb 01, 2021",1 yr 1 mo 17 dys
Customer2283,$40.74,1,$40.74,$2.40,0,"Aug 28, 2022","Aug 28, 2022",1 yr 4 mos 17 dys
Customer5134,$40.72,1,$40.72,$2.26,0,"Aug 08, 2022","Apr 08, 2022",1 yr 5 mos 6 dys
Customer2595,$40.71,1,$40.71,$3.39,0,"Feb 04, 2023","Aug 09, 2017",11 mos 10 dys
Customer4705,$355.22,22,$16.15,$8.46,0,"May 09, 2023","Jul 27, 2020",3 yrs 5 mos 19 dys
Customer6398,$40.70,1,$40.70,$2.54,0,"Sep 25, 2022","Jan 18, 2020",1 yr 3 mos 20 dys
Customer4210,$40.61,1,$40.61,$1.56,0,"Dec 03, 2021","May 13, 2020",2 yrs 1 mo 11 dys
Customer1117,$40.60,1,$40.60,$0.45,0,"Jul 22, 2016","Jul 22, 2016",7 yrs 5 mos 23 dys
Customer4281,$40.56,2,$20.28,$6.76,0,"Dec 09, 2023","Dec 11, 2015",5 mos 21 dys
Customer7731,$40.54,1,$40.54,$1.40,0,"Aug 29, 2021","Apr 05, 2020",2 yrs 4 mos 17 dys
Customer6041,$40.53,1,$40.53,$0.94,0,"Jun 23, 2020","Jun 23, 2020",3 yrs 6 mos 23 dys
Customer8790,$40.51,1,$40.51,$0.39,0,"Jun 20, 2015","Jun 20, 2015",8 yrs 6 mos 26 dys
Customer2131,$40.51,1,$40.51,$4.50,0,"May 12, 2023","May 12, 2023",8 mos 3 dys
Customer2062,$40.49,3,$13.50,$0.40,0,"Nov 11, 2015","Oct 14, 2015",8 yrs 3 mos
Customer2107,$40.47,4,$10.12,$3.37,0,"Jul 21, 2023","Aug 07, 2022",11 mos 1 dy
Customer3529,$353.23,42,$8.41,$29.44,3,"Jan 08, 2024","Jan 17, 2023",11 mos 15 dys
Customer8413,$40.35,1,$40.35,$0.57,0,"Feb 16, 2018","Feb 16, 2018",5 yrs 10 mos 29 dys
Customer1657,$40.35,1,$40.35,$5.04,0,"May 27, 2023","Nov 15, 2018",7 mos 19 dys
Customer3771,$40.31,1,$40.31,$4.03,0,"Apr 01, 2023","Jan 14, 2014",9 mos 13 dys
Customer6838,$40.31,1,$40.31,$1.39,0,"Aug 27, 2021","Mar 19, 2015",2 yrs 4 mos 19 dys
Customer1789,$40.31,1,$40.31,$1.22,0,"May 07, 2021","Dec 24, 2015",2 yrs 8 mos 8 dys
Customer8957,$40.29,3,$13.43,$2.52,0,"Nov 02, 2022","May 25, 2018",1 yr 3 mos 21 dys
Customer8463,$40.26,1,$40.26,$1.83,0,"Apr 10, 2022","Apr 10, 2022",1 yr 9 mos 4 dys
Customer1269,$40.24,3,$13.41,$40.24,3,"Jan 10, 2024","Mar 26, 2017",9 dys
Customer4030,$40.24,1,$40.24,$0.42,0,"Jan 30, 2016","Jan 28, 2016",7 yrs 11 mos 15 dys
Customer1779,$40.13,2,$20.07,$4.01,0,"Aug 18, 2023","Oct 04, 2015",9 mos 10 dys
Customer3326,"$1,410.84",18,$78.38,$22.76,0,"Sep 20, 2023","Nov 26, 2018",5 yrs 1 mo 19 dys
Customer8351,$351.70,6,$58.62,$8.37,0,"Feb 17, 2022","Jul 16, 2020",3 yrs 5 mos 29 dys
Customer3348,$40.12,1,$40.12,$0.96,0,"Jul 31, 2020","Nov 30, 2019",3 yrs 5 mos 14 dys
Customer3735,$40.12,1,$40.12,$10.03,0,"Sep 25, 2023","Mar 19, 2019",3 mos 21 dys
Customer6484,$40.07,2,$20.04,$3.08,0,"Jan 03, 2023","Apr 16, 2020",1 yr 24 dys
Customer2635,$40.01,1,$40.01,$10.00,0,"Oct 07, 2023","Dec 10, 2020",3 mos 7 dys
Customer2160,$40.00,5,$8.00,$1.33,0,"Apr 07, 2022","Jun 16, 2021",2 yrs 5 mos 3 dys
Customer8942,$39.99,1,$39.99,$13.33,0,"Nov 03, 2023","May 15, 2015",2 mos 11 dys
Customer1993,$39.94,3,$13.31,$1.60,0,"Oct 30, 2022","Jan 13, 2022",2 yrs 1 dy
Customer3887,$39.91,1,$39.91,$0.91,0,"Jun 08, 2020","Jun 08, 2020",3 yrs 7 mos 7 dys
Customer6072,$39.76,1,$39.76,$1.42,0,"Sep 22, 2021","Feb 28, 2014",2 yrs 3 mos 23 dys
Customer3716,$39.76,1,$39.76,$4.42,0,"May 08, 2023","May 08, 2023",8 mos 7 dys
Customer8302,$348.80,4,$87.20,$24.91,0,"Jul 19, 2023","May 02, 2018",1 yr 1 mo 22 dys
Customer2782,$39.74,1,$39.74,$3.97,0,"Mar 30, 2023","Jun 06, 2015",9 mos 15 dys
Customer4766,$39.72,1,$39.72,$13.24,0,"Nov 07, 2023","Oct 13, 2019",2 mos 7 dys
Customer8639,$39.70,1,$39.70,$4.41,0,"May 12, 2023","May 29, 2020",8 mos 3 dys
Customer9741,$39.61,3,$13.20,$0.63,0,"Jul 05, 2021","May 21, 2016",5 yrs 2 mos 23 dys
Customer3759,$39.61,1,$39.61,$1.07,0,"Dec 19, 2020","May 12, 2018",3 yrs 26 dys
Customer8901,$39.61,3,$13.20,$1.72,0,"Jul 01, 2022","Apr 18, 2021",1 yr 10 mos 3 dys
Customer4304,$39.60,4,$9.90,$1.04,0,"Apr 12, 2021","Feb 01, 2019",3 yrs 1 mo 11 dys
Customer4385,$39.59,1,$39.59,$0.58,0,"Jun 09, 2018","Jun 09, 2018",5 yrs 7 mos 6 dys
Customer9595,$39.54,1,$39.54,$0.59,0,"Jul 01, 2018","Jul 01, 2018",5 yrs 6 mos 13 dys
Customer8808,$39.53,1,$39.53,$0.66,0,"Jan 27, 2019","Jan 27, 2019",4 yrs 11 mos 18 dys
Customer4990,$348.65,13,$26.82,$7.42,0,"Sep 16, 2022","Sep 17, 2019",3 yrs 10 mos
Customer5622,$39.49,1,$39.49,$1.16,0,"Mar 27, 2021","Mar 27, 2021",2 yrs 9 mos 19 dys
Customer7751,$39.39,6,$6.57,$1.31,0,"Sep 02, 2022","Jul 28, 2021",2 yrs 5 mos 17 dys
Customer3806,$39.38,1,$39.38,$0.43,0,"May 25, 2016","May 25, 2016",7 yrs 7 mos 21 dys
Customer3484,$39.33,1,$39.33,$4.92,0,"Jun 14, 2023","May 15, 2014",7 mos 1 dy
Customer9634,$39.32,3,$13.11,$2.62,0,"Nov 29, 2023","Nov 04, 2022",1 yr 2 mos 10 dys
Customer9903,$39.32,6,$6.55,$1.03,0,"Jun 09, 2022","Nov 16, 2020",3 yrs 1 mo 29 dys
Customer2139,$39.30,1,$39.30,$0.76,0,"Sep 23, 2019","Sep 23, 2019",4 yrs 3 mos 22 dys
Customer6990,$39.26,2,$19.63,$2.07,0,"Sep 17, 2022","Jul 11, 2022",1 yr 6 mos 3 dys
Customer7962,$39.26,1,$39.26,$1.12,0,"Feb 21, 2021","Jan 31, 2021",2 yrs 10 mos 24 dys
Customer4315,$39.21,2,$19.61,$1.63,0,"Dec 09, 2022","Aug 17, 2020",1 yr 11 mos 28 dys
Customer9492,$348.24,10,$34.82,$15.83,0,"Oct 20, 2022","Apr 01, 2022",1 yr 9 mos 13 dys
Customer5011,$39.15,1,$39.15,$1.51,0,"Nov 18, 2021","Nov 18, 2021",2 yrs 1 mo 27 dys
Customer2313,$39.13,4,$9.78,$3.26,0,"Mar 27, 2023","Feb 13, 2023",11 mos 1 dy
Customer8613,$39.08,2,$19.54,$3.55,0,"Apr 30, 2023","Mar 18, 2015",10 mos
Customer4057,$39.08,1,$39.08,$0.85,0,"Mar 16, 2020","Oct 17, 2019",3 yrs 9 mos 29 dys
Customer7340,$39.05,5,$7.81,$0.85,0,"Oct 28, 2021","Mar 29, 2020",3 yrs 9 mos 16 dys
Customer9789,$39.02,1,$39.02,$0.91,0,"Jul 01, 2020","Aug 23, 2014",3 yrs 6 mos 13 dys
Customer6161,$39.01,2,$19.51,$1.08,0,"Jan 26, 2023","Oct 03, 2020",2 yrs 11 mos 24 dys
Customer6780,$39.00,2,$19.50,$3.25,0,"Feb 13, 2023","Feb 03, 2023",11 mos 11 dys
Customer2554,$39.00,1,$39.00,$0.42,0,"May 04, 2016","May 04, 2016",7 yrs 8 mos 10 dys
Customer4778,$38.94,1,$38.94,$2.78,0,"Nov 19, 2022","Nov 19, 2022",1 yr 1 mo 27 dys
Customer9328,$347.48,1,$347.48,$20.44,0,"Sep 01, 2022","Aug 31, 2022",1 yr 4 mos 13 dys
Customer2431,$38.94,2,$19.47,$4.33,0,"May 21, 2023","Apr 18, 2019",8 mos 9 dys
Customer7377,$38.91,2,$19.46,$4.32,0,"Nov 05, 2023","Apr 22, 2023",8 mos 23 dys
Customer1785,$38.91,2,$19.46,$1.34,0,"Aug 02, 2023","Jul 20, 2019",2 yrs 4 mos 12 dys
Customer4063,$38.91,1,$38.91,$7.78,0,"Aug 30, 2023","Nov 12, 2017",4 mos 15 dys
Customer6978,$38.89,1,$38.89,$2.78,0,"Dec 09, 2022","Oct 10, 2014",1 yr 1 mo 5 dys
Customer3077,$38.88,1,$38.88,$0.71,0,"Jul 11, 2019","Jul 10, 2019",4 yrs 6 mos 4 dys
Customer8416,$38.88,1,$38.88,$0.54,0,"Jan 26, 2018","Jan 24, 2018",5 yrs 11 mos 19 dys
Customer2296,$38.88,1,$38.88,$0.65,0,"Feb 01, 2019","Jan 31, 2019",4 yrs 11 mos 14 dys
Customer8011,$38.84,1,$38.84,$0.56,0,"Apr 25, 2018","Mar 18, 2018",5 yrs 8 mos 20 dys
Customer1251,$38.83,1,$38.83,$0.88,0,"May 21, 2020","May 21, 2020",3 yrs 7 mos 25 dys
Customer1623,$345.82,6,$57.64,$12.81,0,"Jan 10, 2023","Dec 16, 2018",2 yrs 2 mos 22 dys
Customer9368,$38.80,1,$38.80,$9.70,0,"Oct 10, 2023","Aug 22, 2020",3 mos 4 dys
Customer9022,$38.79,2,$19.40,$0.97,0,"Oct 26, 2020","Jun 02, 2017",3 yrs 3 mos 28 dys
Customer6212,$38.78,1,$38.78,$1.85,0,"May 15, 2022","Apr 12, 2021",1 yr 7 mos 30 dys
Customer7600,$38.73,1,$38.73,$0.88,0,"May 31, 2020","Jan 02, 2020",3 yrs 7 mos 15 dys
Customer1356,$38.70,2,$19.35,$1.17,0,"Jan 16, 2022","Apr 25, 2021",2 yrs 8 mos 20 dys
Customer9641,$38.68,1,$38.68,$19.34,0,"Dec 07, 2023","May 02, 2020",1 mo 7 dys
Customer5451,$38.66,1,$38.66,$0.43,0,"Aug 02, 2016","May 27, 2016",7 yrs 5 mos 12 dys
Customer7959,$38.66,1,$38.66,$0.69,0,"May 17, 2019","May 17, 2019",4 yrs 7 mos 28 dys
Customer4211,$38.63,1,$38.63,$1.29,0,"Aug 10, 2021","Jul 09, 2020",2 yrs 5 mos 5 dys
Customer9158,$38.60,1,$38.60,$0.99,0,"Nov 11, 2020","Nov 11, 2020",3 yrs 2 mos 3 dys
Customer3633,$343.48,31,$11.08,$8.18,0,"Aug 28, 2022","Jun 23, 2020",3 yrs 5 mos 20 dys
Customer5777,$38.59,1,$38.59,$1.17,0,"May 05, 2021","May 05, 2021",2 yrs 8 mos 9 dys
Customer6476,$38.59,2,$19.30,$3.22,0,"Aug 02, 2023","Jan 10, 2021",11 mos 1 dy
Customer7841,$38.51,2,$19.26,$1.75,0,"Mar 31, 2022","Mar 28, 2022",1 yr 9 mos 17 dys
Customer7679,$38.51,1,$38.51,$1.04,0,"Jan 02, 2021","Dec 28, 2020",3 yrs 12 dys
Customer2803,$38.50,2,$19.25,$0.92,0,"Oct 06, 2020","Mar 27, 2020",3 yrs 5 mos 15 dys
Customer5548,$38.48,3,$12.83,$1.75,0,"Apr 30, 2022","Apr 03, 2022",1 yr 9 mos 11 dys
Customer4198,$38.39,1,$38.39,$2.74,0,"Nov 20, 2022","Nov 20, 2022",1 yr 1 mo 25 dys
Customer3375,$38.38,1,$38.38,$6.40,0,"Aug 15, 2023","Aug 15, 2023",4 mos 30 dys
Customer4502,$38.38,1,$38.38,$0.44,0,"Nov 03, 2016","Nov 03, 2016",7 yrs 2 mos 11 dys
Customer4039,$38.38,4,$9.60,$2.40,0,"Nov 29, 2023","Jun 07, 2019",1 yr 3 mos 19 dys
Customer7935,$343.45,44,$7.81,$3.54,0,"Nov 17, 2021","Jan 13, 2016",8 yrs 1 dy
